Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp
2426	120	92,57763	98,11073	0,75315	0,4095834	496,1054	2,656915	0	144,7557	96,36822	0,4119105	0,4153385	510,9662	2,866371	0	10	119	97						Unbenannt-1.jpg	0
2446	121	217,4917	273,8246	0,752959	0,4092861	496,1054	2,690903	0	241,8973	231,3212	0,4114211	0,4157331	510,9662	2,826845	0	11	230	253						Unbenannt-1.jpg	0
2466	122	281,4522	414,3382	0,75265	0,4101542	496,1054	2,772309	0	291,6232	376,1844	0,41111	0,4165246	510,9662	2,885004	0	11	287	395						Unbenannt-1.jpg	0
2486	123	286,1456	415,8616	0,7528613	0,4102395	496,1054	2,724612	0	292,8125	372,4377	0,4109811	0,4165426	510,9662	2,845339	0	11	289	394						Unbenannt-1.jpg	0
2505	124	294,8549	409,2047	0,7526951	0,4106474	496,1054	2,702064	0	292,0435	355,169	0,4106428	0,417101	510,9662	2,844832	0	11	293	382						Unbenannt-1.jpg	0
2526	125	290,2127	352,5499	0,7523	0,4111167	514,9024	2,830672	0	287,2316	322,1526	0,4099858	0,4177824	519,0731	2,8875	0	11	289	337						Unbenannt-1.jpg	0
2545	126	275,5438	353,9034	0,7514139	0,4114913	514,9024	2,82466	0	293,1345	343,3266	0,4091178	0,418387	519,0731	2,907405	0	11	284	349						Unbenannt-1.jpg	0
2565	127	286,1404	360,5365	0,7506047	0,411493	514,9024	2,904177	0	291,4319	346,6284	0,4081423	0,418756	519,0731	3,003798	0	11	289	354						Unbenannt-1.jpg	0
2585	128	276,7959	351,797	0,7497112	0,4111075	514,9024	2,893916	0	289,4898	347,1229	0,4071662	0,4187061	519,0731	2,905501	0	11	283	349						Unbenannt-1.jpg	0
2605	129	288,1149	365,0361	0,7488658	0,4103465	514,9024	2,910443	0	294,2845	351,7616	0,4062724	0,4182554	519,0731	2,88489	0	11	291	358						Unbenannt-1.jpg	0
2625	130	284,0062	360,8991	0,7483076	0,409582	515,8145	2,914043	0	292,2659	354,0328	0,4056643	0,4176797	518,8719	2,905558	0	11	288	357						Unbenannt-1.jpg	0
2645	131	276,0537	353,262	0,7479044	0,4088959	515,8145	2,880501	0	290,0129	336,7523	0,405322	0,4171142	518,8719	2,925605	0	11	283	345						Unbenannt-1.jpg	0
2665	132	271,519	349,7115	0,7478442	0,4082288	515,8145	2,898145	0	286,3474	354,3507	0,4052073	0,4164674	518,8719	2,927676	0	11	279	352						Unbenannt-1.jpg	0
2685	133	281,474	349,9801	0,7480498	0,4079821	515,8145	2,898466	0	293,253	341,4016	0,4054132	0,4161141	518,8719	2,979477	0	11	287	346						Unbenannt-1.jpg	0
2705	134	271,8405	356,8853	0,7484026	0,4078799	515,8145	2,928631	0	290,1809	349,2303	0,4057358	0,4156294	518,8719	2,900295	0	11	281	353						Unbenannt-1.jpg	0
2725	135	272,8027	356,6809	0,7489378	0,407742	515,428	2,936793	0	292,2721	341,0488	0,4062112	0,4154865	519,5661	2,915901	0	11	283	349						Unbenannt-1.jpg	0
2745	136	298,4291	384,2383	0,7492452	0,4080739	515,428	2,882952	0	309,2431	388,7541	0,4066028	0,4156149	519,5661	2,897232	0	12	304	386						Unbenannt-1.jpg	0
2765	137	297,3568	415,0942	0,7496552	0,4082312	515,428	2,920707	0	304,6152	392,1369	0,4070133	0,4157477	519,5661	2,928816	0	12	301	404						Unbenannt-1.jpg	0
2785	138	295,1518	416,6499	0,750039	0,4084164	515,428	2,91737	0	310,7416	406,9411	0,4073382	0,4156484	519,5661	2,973984	0	12	303	412						Unbenannt-1.jpg	0
2804	139	294,0654	403,553	0,7503065	0,4089562	515,428	2,888191	0	289,5287	390,9615	0,4074337	0,4159319	519,5661	3,002542	0	12	292	397						Unbenannt-1.jpg	0
2824	140	292,9836	393,1849	0,750601	0,4092314	517,9445	2,920252	0	287,0728	394,9246	0,4076337	0,4162633	519,8005	3,03241	0	12	290	394						Unbenannt-1.jpg	0
2844	141	288,005	412,6716	0,7508079	0,4096129	517,9445	2,940992	0	309,395	394,0736	0,4077999	0,4165787	519,8005	2,943955	0	12	299	403						Unbenannt-1.jpg	0
2864	142	295,5824	414,7736	0,7512815	0,4100726	517,9445	2,934265	0	304,3284	391,9344	0,4081182	0,4171583	519,8005	2,958639	0	12	300	403						Unbenannt-1.jpg	0
